Well,Depth_ft,Silica_pct,Detritus_pct,Phase,DetritusGroup,HLD,HLD_StdDev,XRD,Perm_Kair_md,POR_he_pct,GrainDensity_gcc,TOC_pct,Quality,UCS_MPa_Lee
882D-8,12527.83,49.41,50.59,12k-quartz,mod,827.0,17.0,N,,,,,very good,260.054879
882D-8,12527.86,58.87,41.13,12k-quartz,mod,797.0,38.0,N,,,,,very good,218.3121709
882D-8,12527.89,54.43,45.57,12k-quartz,mod,813.0,15.0,N,,,,,very good,239.1447154
882D-8,12527.93,58.45,41.55,12k-quartz,mod,821.0,20.0,N,0.0,5.5,2.5,,very good,251.4035328
882D-8,12527.96,63.87,36.13,12k-quartz,mod,824.0,17.0,N,0.0,5.5,2.5,,very good,255.1106681
882D-8,12527.99,63.5,36.5,12k-quartz,mod,807.0,33.0,N,,,,,very good,230.7743287
882D-8,12528.02,61.28,38.72,12k-quartz,mod,825.0,21.0,N,,,,5.69,very good,257.0201757
882D-8,12528.06,66.62,33.38,12k-quartz,mod,829.0,18.0,N,,,,5.69,very good,263.1399488
882D-8,12528.09,60.41,39.59,12k-quartz,mod,842.0,10.0,N,,,,5.69,very good,283.9673732
882D-8,12528.12,60.68,39.32,12k-quartz,mod,801.0,15.0,N,,,,,good,223.4362225
882D-8,12528.16,55.58,44.42,12k-quartz,mod,827.0,22.0,N,,,,,very good,259.3734389
882D-8,12528.19,57.66,42.34,12k-quartz,mod,818.0,19.0,N,,,,,very good,245.8756733
882D-8,12528.22,35.11,64.89,12k-quartz,high,646.0,8.0,N,,,,,very good,90.93327676
882D-8,12528.25,19.91,80.09,12k-quartz,high,731.0,15.0,N,,,,,very good,148.6313193
882D-8,12528.29,48.71,51.29,12k-quartz,mod,761.0,23.0,N,0.0,5.9,2.49,,very good,176.8306831
882D-8,12528.32,48.29,51.71,12k-quartz,mod,766.0,23.0,N,0.0,5.9,2.49,,very good,181.8579732
882D-8,12528.35,41.77,58.23,12k-quartz,mod,693.0,19.0,N,,,,,good,119.1329744
882D-8,12528.42,23.44,76.56,12k-quartz,high,760.0,21.0,N,,,,,very good,176.5317974
882D-8,12528.45,45.05,54.95,12k-quartz,mod,782.0,29.0,N,,,,,very good,199.624939
882D-8,12528.48,57.02,42.98,12k-quartz,mod,790.0,20.0,N,,,,,very good,210.082648
882D-8,12528.52,52.97,47.03,12k-quartz,mod,785.0,18.0,N,,,,,very good,203.486775
882D-8,12528.55,53.76,46.24,12k-quartz,mod,831.0,15.0,N,,,,,very good,265.3879405
882D-8,12528.58,60.75,39.25,12k-quartz,mod,832.0,7.0,N,,,,,very good,267.4482301
882D-8,12528.61,61.2,38.8,12k-quartz,mod,815.0,9.0,N,,,,,very good,241.7345688
882D-8,12528.65,62.34,37.66,12k-quartz,mod,827.0,30.0,N,,,,,very good,260.3693019
882D-8,12528.68,65.68,34.32,12k-quartz,mod,830.0,24.0,N,,,,,very good,263.7074384
882D-8,12528.71,64.14,35.86,12k-quartz,mod,835.0,15.0,N,,,,,very good,271.6169174
882D-8,12528.75,52.16,47.84,12k-quartz,mod,801.0,27.0,N,,,,,very good,223.9923119
882D-8,12528.78,57.81,42.19,12k-quartz,mod,819.0,17.0,N,,,,,very good,248.0241239
882D-8,12528.81,61.7,38.3,12k-quartz,mod,834.0,17.0,N,,,,,very good,270.0460991
882D-8,12528.84,60.26,39.74,12k-quartz,mod,803.0,12.0,N,,,,,very good,225.4819927
882D-8,12528.88,59.17,40.83,12k-quartz,mod,793.0,27.0,N,,,,,very good,213.4824412
882D-8,12528.91,56.38,43.62,12k-quartz,mod,793.0,26.0,N,,,,,very good,212.6879388
882D-8,12528.94,58.9,41.1,12k-quartz,mod,799.0,25.0,N,,,,,very good,221.0729377
882D-8,12528.98,58.73,41.27,12k-quartz,mod,815.0,24.0,N,,,,,very good,242.8051691
882D-8,12529.01,55.95,44.05,12k-quartz,mod,775.0,26.0,N,,,,,very good,191.9738853
882D-8,12529.04,51.57,48.43,12k-quartz,mod,797.0,17.0,N,,,,,very good,218.7346494
882D-8,12529.08,48.73,51.27,12k-quartz,mod,724.0,26.0,N,,,,,very good,143.1915376
882D-8,12529.11,45.46,54.54,12k-quartz,mod,803.0,21.0,N,,,,,very good,226.2071144
882D-8,12529.14,52.97,47.03,12k-quartz,mod,809.0,35.0,N,,,,,very good,233.5958959
882D-8,12529.17,57.45,42.55,12k-quartz,mod,790.0,24.0,N,,,,,very good,209.1707732
882D-8,12529.21,57.99,42.01,12k-quartz,mod,793.0,37.0,N,,,,,very good,213.7700736
882D-8,12529.24,59.94,40.06,12k-quartz,mod,814.0,13.0,N,,,,,very good,241.494335
882D-8,12529.27,55.0,45.0,12k-quartz,mod,762.0,21.0,N,,,,,very good,177.8592811
882D-8,12529.3,53.29,46.71,12k-quartz,mod,789.0,23.0,N,,,,,very good,208.615466
882D-8,12529.34,59.8,40.2,12k-quartz,mod,793.0,24.0,N,,,,,very good,213.4824412
882D-8,12529.37,59.08,40.92,12k-quartz,mod,797.0,26.0,N,,,,,very good,218.8555076
882D-8,12529.4,60.63,39.37,12k-quartz,mod,783.0,27.0,N,,,,,very good,201.2858456
882D-8,12529.44,63.06,36.94,12k-quartz,mod,790.0,16.0,N,,,,,very good,209.9303933
882D-8,12529.47,65.77,34.23,12k-quartz,mod,813.0,21.0,N,,,,,very good,239.5413409
882D-8,12529.5,69.4,30.6,12k-quartz,mod,802.0,16.0,N,,,,,very good,224.5497854
882D-8,12529.53,65.4,34.6,12k-quartz,mod,816.0,23.0,N,,,,,very good,243.9478777
882D-8,12529.6,56.49,43.51,12k-quartz,mod,776.0,29.0,N,,,,,good,193.7262374
882D-8,12529.63,38.02,61.98,12k-quartz,high,777.0,23.0,N,,,,,very good,194.7777857
882D-8,12529.67,60.51,39.49,12k-quartz,mod,777.0,23.0,N,,,,,very good,194.7777857
882D-8,12529.7,61.97,38.03,12k-quartz,mod,798.0,16.0,N,,,,,very good,219.3699005
882D-8,12529.73,66.59,33.41,12k-quartz,mod,820.0,28.0,N,0.0,6.6,2.51,,very good,249.7081115
882D-8,12529.76,62.76,37.24,12k-quartz,mod,808.0,32.0,N,0.0,6.6,2.51,,very good,232.1888421
882D-8,12529.8,62.66,37.34,12k-quartz,mod,797.0,13.0,N,,,,,very good,218.7875166
882D-8,12529.83,57.03,42.97,12k-quartz,mod,725.0,18.0,N,,,,,very good,143.6669026
882D-8,12529.86,69.17,30.83,12k-quartz,mod,809.0,21.0,N,,,,,very good,233.5958959
882D-8,12529.9,68.46,31.54,12k-quartz,mod,841.0,25.0,N,,,,,very good,281.5464503
882D-8,12529.93,68.14,31.86,12k-quartz,mod,820.0,16.0,N,,,,,very good,249.0537838
882D-8,12529.96,64.55,35.45,12k-quartz,mod,818.0,14.0,N,,,,,very good,246.5897477
882D-8,12530.03,69.8,30.2,12k-quartz,mod,841.0,17.0,N,,,,,poor,282.2471648
882D-8,12530.06,69.8,30.2,12k-quartz,mod,818.0,19.0,N,0.048,5.7,2.5,,very good,246.4110349
882D-8,12530.09,68.0,32.0,12k-quartz,mod,831.0,15.0,N,0.048,5.7,2.5,,very good,265.681293
882D-8,12530.12,70.88,29.12,12k-quartz,low,813.0,12.0,N,,,,,very good,239.5413409
882D-8,12530.16,69.84,30.16,12k-quartz,mod,809.0,13.0,N,,,,,very good,234.0479515
882D-8,12530.19,65.12,34.88,12k-quartz,mod,757.0,14.0,N,,,,,good,173.2532829
882D-8,12530.22,72.09,27.91,12k-quartz,low,805.0,32.0,N,,,,,good,229.1784632
882D-8,12530.26,72.15,27.85,12k-quartz,low,822.0,22.0,N,,,,,very good,252.1946009
882D-8,12530.29,69.04,30.96,12k-quartz,mod,819.0,21.0,N,,,,,very good,247.8187033
882D-8,12530.32,62.1,37.9,12k-quartz,mod,806.0,15.0,N,,,,,very good,229.5664848
882D-8,12530.57,57.54,42.46,12k-quartz,mod,775.0,24.0,N,,,,,very good,191.9738853
882D-8,12530.6,51.0,49.0,12k-quartz,mod,758.0,20.0,N,,,,,very good,173.7804432
882D-8,12530.63,33.54,66.46,12k-quartz,high,664.0,14.0,N,,,,,very good,100.8229507
882D-8,12530.76,69.6,30.4,12k-quartz,mod,798.0,30.0,N,,,,,very good,219.1579454
882D-8,12530.8,74.25,25.75,12k-quartz,low,777.0,39.0,N,,,,,very good,194.0260992
882D-8,12530.83,81.21,18.79,12k-quartz,low,784.0,28.0,N,,,,,very good,201.8704218
882D-8,12530.86,77.28,22.72,12k-quartz,low,797.0,24.0,N,,,,,very good,217.6799827
882D-8,12530.89,82.68,17.32,12k-quartz,low,816.0,23.0,N,,,,,good,243.9815681
882D-8,12530.93,82.52,17.48,12k-quartz,low,811.0,12.0,N,0.0,4.0,2.54,,very good,237.0535382
882D-8,12530.96,79.02,20.98,12k-quartz,low,823.0,11.0,N,0.0,4.0,2.54,,good,253.1104653
882D-8,12531.02,81.39,18.61,12k-quartz,low,848.0,26.0,N,,,,4.21,very good,293.4555017
882D-8,12531.06,79.49,20.51,12k-quartz,low,813.0,18.0,N,,,,,very good,238.8476773
882D-8,12531.09,80.19,19.81,12k-quartz,low,835.0,31.0,N,,,,4.21,very good,271.8796074
882D-8,12531.12,83.69,16.31,12k-quartz,low,846.0,16.0,N,,,,,very good,290.3516231
882D-8,12531.16,84.6,15.4,12k-quartz,low,830.0,20.0,N,,,,,very good,263.8531456
882D-8,12531.19,77.94,22.06,12k-quartz,low,834.0,14.0,N,,,,,very good,269.7851807
882D-8,12531.22,76.66,23.34,12k-quartz,low,838.0,18.0,N,,,,,very good,276.6517095
882D-8,12531.25,74.74,25.26,12k-quartz,low,838.0,28.0,N,,,,,very good,277.378544
882D-8,12531.29,73.51,26.49,12k-quartz,low,847.0,21.0,N,,,,,very good,291.4764894
882D-8,12531.32,74.32,25.68,12k-quartz,low,867.0,27.0,N,,,,,very good,328.1868655
882D-8,12531.35,73.93,26.07,12k-quartz,low,872.0,23.0,N,,,,,very good,337.0048911
882D-8,12531.39,69.11,30.89,12k-quartz,mod,864.0,16.0,N,,,,,very good,321.9917793
882D-8,12531.42,62.9,37.1,12k-quartz,mod,859.0,26.0,N,,,,,good,312.1839764
882D-8,12531.45,63.35,36.65,12k-quartz,mod,846.0,24.0,N,,,,,very good,289.5108231
882D-8,12531.48,66.86,33.14,12k-quartz,mod,855.0,23.0,N,,,,,very good,305.3934713
882D-8,12531.52,62.07,37.93,12k-quartz,mod,859.0,29.0,N,,,,,very good,313.5665849
882D-8,12531.55,62.41,37.59,12k-quartz,mod,834.0,35.0,N,,,,,very good,269.7851807
882D-8,12531.58,68.73,31.27,12k-quartz,mod,843.0,27.0,N,,,,,very good,285.0675059
882D-8,12531.61,73.36,26.64,12k-quartz,low,842.0,24.0,N,,,,,very good,283.6538301
882D-8,12531.65,69.66,30.34,12k-quartz,mod,837.0,18.0,N,,,,,very good,275.7744049
882D-8,12531.71,55.68,44.32,12k-quartz,mod,791.0,20.0,N,,,,,very good,210.8455796
882D-8,12531.75,66.32,33.68,12k-quartz,mod,764.0,28.0,N,,,,,very good,180.2826713
882D-8,12531.78,57.59,42.41,12k-quartz,mod,815.0,24.0,N,0.14,4.5,2.5,,very good,242.1020541
882D-8,12531.81,72.83,27.17,12k-quartz,low,815.0,33.0,N,0.14,4.5,2.5,,very good,242.9393271
882D-8,12531.84,73.88,26.12,12k-quartz,low,820.0,28.0,N,,,,,very good,249.7081115
882D-8,12531.88,68.11,31.89,12k-quartz,mod,841.0,35.0,N,,,,,good,282.0523471
882D-8,12531.91,47.52,52.48,12k-quartz,mod,783.0,38.0,N,,,,,very good,200.7861278
882D-8,12531.94,63.56,36.44,12k-quartz,mod,766.0,40.0,N,,,,,very good,182.6886172
882D-8,12531.98,59.03,40.97,12k-quartz,mod,799.0,16.0,N,,,,,very good,220.8593371
882D-8,12532.01,63.1,36.9,12k-quartz,mod,797.0,20.0,N,,,,,very good,218.1313586
882D-8,12532.04,61.81,38.19,12k-quartz,mod,808.0,29.0,N,,,,,very good,232.6944024
882D-8,12532.08,66.52,33.48,12k-quartz,mod,786.0,23.0,N,,,,,very good,204.2257532
882D-8,12532.11,63.03,36.97,12k-quartz,mod,804.0,20.0,N,,,,,very good,227.7351106
882D-8,12532.14,68.3,31.7,12k-quartz,mod,789.0,17.0,N,,,,,very good,208.2125324
882D-8,12532.17,70.38,29.62,12k-quartz,low,817.0,35.0,N,,,,,very good,245.1636668
882D-8,12532.21,71.02,28.98,12k-quartz,low,813.0,28.0,N,,,,,very good,239.5413409
882D-8,12532.24,71.83,28.17,12k-quartz,low,830.0,27.0,N,,,,,very good,264.5828902
882D-8,12532.27,70.52,29.48,12k-quartz,low,826.0,24.0,N,,,,,very good,258.943976
882D-8,12532.3,62.89,37.11,12k-quartz,mod,837.0,28.0,N,,,,,very good,275.3177858
882D-8,12532.34,63.67,36.33,12k-quartz,mod,828.0,22.0,N,,,,,very good,261.3148534
882D-8,12532.37,65.6,34.4,12k-quartz,mod,833.0,26.0,N,,,,,very good,269.6734357
882D-8,12532.4,70.79,29.21,12k-quartz,low,841.0,14.0,N,,,,,very good,281.7798283
882D-8,12532.44,69.32,30.68,12k-quartz,mod,817.0,16.0,N,,,,,good,244.8794418
882D-8,12532.47,68.03,31.97,12k-quartz,mod,808.0,10.0,N,,,,,very good,232.4246334
882D-8,12532.5,48.68,51.32,12k-quartz,mod,793.0,19.0,N,,,,,very good,213.0995332
882D-8,12532.53,54.11,45.89,12k-quartz,mod,766.0,29.0,N,,,,,very good,182.3861267
882D-8,12532.57,49.57,50.43,12k-quartz,mod,764.0,25.0,N,,,,,very good,180.1333561
882D-8,12532.6,39.52,60.48,12k-quartz,high,759.0,36.0,N,,,,,very good,175.0026322
882D-8,12532.63,37.96,62.04,12k-quartz,high,774.0,23.0,N,,,,,very good,191.4179675
882D-8,12532.67,36.9,63.1,12k-quartz,high,769.0,17.0,N,,,,,very good,185.3722592
882D-8,12532.7,35.32,64.68,12k-quartz,high,764.0,30.0,N,,,,,very good,180.4570288
882D-8,12532.73,38.11,61.89,12k-quartz,high,742.0,18.0,N,,,,,very good,158.9489622
882D-8,12532.76,37.62,62.38,12k-quartz,high,744.0,34.0,N,,,,,very good,160.0723684
882D-8,12532.8,39.94,60.06,12k-quartz,high,720.0,28.0,N,,,,,very good,139.6760783
882D-8,12532.83,41.95,58.05,12k-quartz,mod,737.0,25.0,N,,,,,very good,154.2777557
882D-8,12532.86,39.54,60.46,12k-quartz,high,759.0,37.0,N,,,,,very good,174.6947737
882D-8,12532.9,39.49,60.51,12k-quartz,high,728.0,25.0,N,,,,,very good,145.8860759
882D-8,12532.93,35.51,64.49,12k-quartz,high,746.0,30.0,N,,,,,very good,162.1750026
882D-8,12532.96,40.16,59.84,12k-quartz,mod,740.0,25.0,N,,,,,very good,157.0073598
882D-8,12532.99,38.2,61.8,12k-quartz,high,752.0,19.0,N,,,,,very good,167.7442169
882D-8,12533.03,36.44,63.56,12k-quartz,high,735.0,18.0,N,0.066,4.2,2.53,,very good,152.0778684
882D-8,12533.06,36.28,63.72,12k-quartz,high,742.0,27.0,N,0.066,4.2,2.53,,very good,158.8392496
882D-8,12533.09,34.59,65.41,12k-quartz,high,707.0,20.0,N,,,,,very good,129.6256933
882D-8,12533.12,37.39,62.61,12k-quartz,high,728.0,16.0,N,,,,,very good,146.1683952
882D-8,12533.16,37.02,62.98,12k-quartz,high,727.0,33.0,N,,,,,very good,145.2227648
882D-8,12533.19,32.97,67.03,12k-quartz,high,724.0,18.0,N,,,,,very good,142.9544453
882D-8,12533.22,31.3,68.7,12k-quartz,high,702.0,13.0,N,,,,,poor,125.9753201
882D-8,12533.26,34.31,65.69,12k-quartz,high,704.0,28.0,N,,,,,very good,127.4821067
882D-8,12533.29,36.32,63.68,12k-quartz,high,709.0,38.0,N,,,,,very good,131.3692065
882D-8,12533.32,36.5,63.5,12k-quartz,high,721.0,15.0,N,,,,,very good,140.0817268
882D-8,12533.35,39.41,60.59,12k-quartz,high,743.0,23.0,N,,,,,very good,159.6088309
882D-8,12533.39,39.88,60.12,12k-quartz,high,732.0,15.0,N,,,,,very good,149.4958857
882D-8,12533.42,36.84,63.16,12k-quartz,high,719.0,40.0,N,,,,,very good,138.7341273
882D-8,12533.45,40.58,59.42,12k-quartz,mod,740.0,24.0,N,,,,,very good,156.725747
882D-8,12571.73,47.85,52.15,12k-quartz,mod,782.0,21.0,N,,,,,very good,199.7904111
882D-8,12571.77,49.41,50.59,12k-quartz,mod,781.0,14.0,N,,,,,very good,199.1568453
882D-8,12571.8,44.27,55.73,12k-quartz,mod,772.0,31.0,N,,,,,very good,188.8448947
882D-8,12571.83,46.37,53.63,12k-quartz,mod,784.0,27.0,N,,,,,very good,202.4566957
882D-8,12571.86,50.65,49.35,12k-quartz,mod,787.0,20.0,N,,,,,very good,206.0102686
882D-8,12571.96,49.09,50.91,12k-quartz,mod,784.0,29.0,N,,,,,very good,202.2610821
882D-8,12572.0,41.51,58.49,12k-quartz,mod,773.0,18.0,N,,,,,very good,190.4161099
882D-8,12572.03,40.74,59.26,12k-quartz,mod,777.0,18.0,N,,,,,very good,193.9189524
882D-8,12572.06,44.91,55.09,12k-quartz,mod,776.0,11.0,N,,,,,very good,192.9972645
882D-8,12572.09,49.28,50.72,12k-quartz,mod,788.0,32.0,N,,,,,very good,207.0584282
882D-8,12572.13,51.65,48.35,12k-quartz,mod,792.0,22.0,N,,,,,very good,212.0720372
882D-8,12572.16,52.73,47.27,12k-quartz,mod,807.0,23.0,N,0.076,3.6,2.51,,very good,231.3486813
882D-8,12572.19,52.85,47.15,12k-quartz,mod,798.0,18.0,N,0.076,3.6,2.51,,very good,220.1285578
882D-8,12572.23,55.53,44.47,12k-quartz,mod,808.0,13.0,N,,,,,very good,232.5257601
882D-8,12572.26,51.29,48.71,12k-quartz,mod,809.0,16.0,N,,,,,very good,233.5394504
882D-8,12572.29,49.39,50.61,12k-quartz,mod,794.0,14.0,N,,,,,very good,214.3909066
882D-8,12572.32,45.49,54.51,12k-quartz,mod,791.0,17.0,N,,,,,very good,210.3874888
882D-8,12572.36,49.51,50.49,12k-quartz,mod,814.0,14.0,N,,,,,very good,240.9347175
882D-8,12572.39,50.45,49.55,12k-quartz,mod,797.0,21.0,N,,,,,very good,218.6289532
882D-8,12572.42,49.81,50.19,12k-quartz,mod,797.0,23.0,N,,,,,very good,217.6799827
882D-8,12572.45,37.25,62.75,12k-quartz,high,776.0,5.0,N,,,,,very good,192.8294299
882D-8,12572.49,43.96,56.04,12k-quartz,mod,775.0,16.0,N,,,,,very good,191.8413776
882D-8,12572.52,46.55,53.45,12k-quartz,mod,759.0,18.0,N,,,,,very good,175.3836772
882D-8,12572.55,37.32,62.68,12k-quartz,high,762.0,15.0,N,,,,,very good,178.0558818
882D-8,12572.59,29.15,70.85,12k-quartz,high,752.0,20.0,N,,,,,very good,167.8832626
882D-8,12572.62,36.13,63.87,12k-quartz,high,758.0,14.0,N,,,,,very good,173.9725353
882D-8,12572.65,42.11,57.89,12k-quartz,mod,770.0,11.0,N,,,,,very good,186.3578728
882D-8,12572.68,45.12,54.88,12k-quartz,mod,752.0,16.0,N,,,,,very good,168.1616998
882D-8,12572.72,39.81,60.19,12k-quartz,high,754.0,17.0,N,,,,,very good,170.1237333
882D-8,12572.75,39.82,60.18,12k-quartz,high,764.0,12.0,N,,,,,very good,180.1520137
882D-8,12572.78,37.15,62.85,12k-quartz,high,764.0,7.0,N,0.0,4.3,2.52,,very good,179.8350966
882D-8,12572.82,41.54,58.46,12k-quartz,mod,748.0,19.0,N,0.0,4.3,2.52,,very good,164.4641613
882D-8,12572.85,40.93,59.07,12k-quartz,mod,754.0,14.0,N,0.0,4.3,2.52,,very good,170.4058863
882D-8,12572.88,42.01,57.99,12k-quartz,mod,743.0,8.0,N,,,,,very good,159.4931565
882D-8,12572.91,39.29,60.71,12k-quartz,high,753.0,15.0,N,,,,,very good,169.1398716
882D-8,12572.95,35.99,64.01,12k-quartz,high,761.0,15.0,N,,,,,very good,177.0444826
882D-8,12572.98,38.6,61.4,12k-quartz,high,752.0,15.0,N,,,,,very good,167.7963455
882D-8,12573.01,34.66,65.34,12k-quartz,high,734.0,14.0,N,,,,,very good,151.7422197
882D-8,12573.05,36.89,63.11,12k-quartz,high,772.0,22.0,N,,,,,very good,189.2560793
882D-8,12573.08,41.15,58.85,12k-quartz,mod,794.0,16.0,N,,,,,very good,214.7019989
882D-8,12573.11,41.74,58.26,12k-quartz,mod,784.0,8.0,N,,,,,very good,201.9540711
882D-8,12573.14,42.75,57.25,12k-quartz,mod,786.0,19.0,N,,,,,very good,204.8188675
882D-8,12573.18,39.41,60.59,12k-quartz,high,762.0,19.0,N,,,,,very good,177.6874335
882D-8,12573.21,42.11,57.89,12k-quartz,mod,775.0,12.0,N,,,,,very good,191.6030943
882D-8,12573.24,43.78,56.22,12k-quartz,mod,774.0,24.0,N,,,,,very good,190.8900187
882D-8,12573.27,34.97,65.03,12k-quartz,high,766.0,23.0,N,,,,,very good,182.6507784
882D-8,12573.31,34.21,65.79,12k-quartz,high,750.0,11.0,N,,,,,very good,166.3600785
882D-8,12573.34,36.21,63.79,12k-quartz,high,774.0,16.0,N,,,,4.22,very good,191.0482502
882D-8,12573.37,39.57,60.43,12k-quartz,high,774.0,16.0,N,,,,4.22,very good,191.0482502
882D-8,12573.41,38.23,61.77,12k-quartz,high,788.0,16.0,N,,,,,very good,207.5092704
882D-8,12573.44,32.19,67.81,12k-quartz,high,770.0,10.0,N,,,,,very good,187.1315283
882D-8,12573.47,37.16,62.84,12k-quartz,high,767.0,9.0,N,0.0,4.1,2.51,,very good,183.6244578
882D-8,12573.5,39.86,60.14,12k-quartz,high,756.0,15.0,N,0.0,4.1,2.51,,very good,171.9091286
882D-8,12573.54,41.77,58.23,12k-quartz,mod,750.0,13.0,N,,,,,very good,166.0616904
882D-8,12573.6,40.26,59.74,12k-quartz,mod,776.0,18.0,N,,,,,very good,193.4174904
882D-8,12573.64,36.69,63.31,12k-quartz,high,785.0,22.0,N,,,,,very good,203.191933
882D-8,12573.67,39.64,60.36,12k-quartz,high,781.0,18.0,N,,,,,very good,199.2944059
882D-8,12573.7,33.07,66.93,12k-quartz,high,743.0,15.0,N,,,,,very good,159.300552
882D-8,12573.73,35.52,64.48,12k-quartz,high,755.0,25.0,N,,,,,very good,171.4858945
882D-8,12573.77,41.62,58.38,12k-quartz,mod,775.0,11.0,N,,,,,very good,192.0003978
882D-8,12573.8,35.65,64.35,12k-quartz,high,777.0,27.0,N,,,,,very good,194.5627215
882D-8,12573.83,34.08,65.92,12k-quartz,high,762.0,16.0,N,,,,,very good,177.7610621
882D-8,12573.86,35.4,64.6,12k-quartz,high,741.0,10.0,N,,,,,very good,157.311201
882D-8,12573.9,47.4,52.6,12k-quartz,mod,750.0,15.0,N,,,,,very good,166.6359894
